row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,units,gross_profit,cost
3085,US-2022-130204-CHO-TRI-54000,20220903,20280301,Standard Class,130204,94122,CHO-TRI-54000,11.25,3,7.35,3.9
3089,US-2022-130204-CHO-NUT-13000,20220903,20280301,Standard Class,130204,94122,CHO-NUT-13000,6.98,2,4.98,2
3090,US-2022-130204-CHO-NUT-13000,20220903,20280301,Standard Class,130204,94122,CHO-NUT-13000,17.45,5,12.45,5
3932,US-2022-136700-CHO-NUT-13000,20221206,20280602,Second Class,136700,93101,CHO-NUT-13000,6.98,2,4.98,2
4112,US-2022-124653-CHO-NUT-13000,20221224,20280617,First Class,124653,14609,CHO-NUT-13000,24.43,7,17.43,7
4115,US-2022-124653-CHO-TRI-54000,20221224,20280617,First Class,124653,14609,CHO-TRI-54000,7.5,2,4.9,2.6
4145,US-2022-101889-OTH-GUM-21000,20221227,20280622,Standard Class,101889,43302,OTH-GUM-21000,11.25,9,5.85,5.4
4150,US-2022-101889-CHO-MIL-31000,20221227,20280622,Standard Class,101889,43302,CHO-MIL-31000,9.75,3,6.33,3.42
6847,US-2024-148551-CHO-FUD-51000,20240112,20290708,Standard Class,148551,75217,CHO-FUD-51000,18,5,12,6
9434,US-2024-160514-CHO-SCR-58000,20241112,20300509,Standard Class,160514,95051,CHO-SCR-58000,7.2,2,5,2.2
2278,US-2022-157812-CHO-TRI-54000,20220322,20270916,Standard Class,157812,77041,CHO-TRI-54000,33.75,9,22.05,11.7
2280,US-2022-157812-CHO-TRI-54000,20220322,20270916,Standard Class,157812,77041,CHO-TRI-54000,7.5,2,4.9,2.6
2282,US-2022-157812-CHO-FUD-51000,20220322,20270916,Standard Class,157812,77041,CHO-FUD-51000,3.6,1,2.4,1.2
4504,US-2023-162677-CHO-TRI-54000,20230326,20280916,First Class,162677,28540,CHO-TRI-54000,18.75,5,12.25,6.5
4506,US-2023-162677-CHO-TRI-54000,20230326,20280916,First Class,162677,28540,CHO-TRI-54000,11.25,3,7.35,3.9
4824,US-2023-108567-CHO-SCR-58000,20230520,20281113,Standard Class,108567,34952,CHO-SCR-58000,7.2,2,5,2.2
4972,US-2023-122448-CHO-SCR-58000,20230609,20281204,Standard Class,122448,94109,CHO-SCR-58000,10.8,3,7.5,3.3
5592,US-2023-158778-CHO-FUD-51000,20230905,20290301,Standard Class,158778,19134,CHO-FUD-51000,10.8,3,7.2,3.6
5593,US-2023-158778-CHO-TRI-54000,20230905,20290301,Standard Class,158778,19134,CHO-TRI-54000,7.5,2,4.9,2.6
5598,US-2023-158778-CHO-TRI-54000,20230905,20290301,Standard Class,158778,19134,CHO-TRI-54000,33.75,9,22.05,11.7
5603,US-2023-158778-CHO-SCR-58000,20230905,20290301,Standard Class,158778,19134,CHO-SCR-58000,10.8,3,7.5,3.3
5724,US-2023-149370-CHO-SCR-58000,20230915,20290311,Standard Class,149370,19140,CHO-SCR-58000,3.6,1,2.5,1.1
6449,US-2023-134761-CHO-TRI-54000,20231130,20290522,Same Day,134761,28601,CHO-TRI-54000,3.75,1,2.45,1.3
9030,US-2024-152709-CHO-MIL-31000,20241007,20300404,Standard Class,152709,48234,CHO-MIL-31000,6.5,2,4.22,2.28
9890,US-2024-109960-CHO-FUD-51000,20241209,20300603,Second Class,109960,48234,CHO-FUD-51000,18,5,12,6
9895,US-2024-109960-CHO-FUD-51000,20241209,20300603,Second Class,109960,48234,CHO-FUD-51000,14.4,4,9.6,4.8
9903,US-2024-109960-CHO-MIL-31000,20241209,20300603,Second Class,109960,48234,CHO-MIL-31000,9.75,3,6.33,3.42
9913,US-2024-109960-CHO-MIL-31000,20241209,20300603,Second Class,109960,48234,CHO-MIL-31000,19.5,6,12.66,6.84
10059,US-2024-165841-CHO-MIL-31000,20241221,20300620,Standard Class,165841,07501,CHO-MIL-31000,9.75,3,6.33,3.42
10063,US-2024-165841-CHO-MIL-31000,20241221,20300620,Standard Class,165841,07501,CHO-MIL-31000,16.25,5,10.55,5.7
10065,US-2024-165841-CHO-FUD-51000,20241221,20300620,Standard Class,165841,07501,CHO-FUD-51000,10.8,3,7.2,3.6
92,US-2021-107181-CHO-TRI-54000,20210204,20260801,Standard Class,107181,92024,CHO-TRI-54000,11.25,3,7.35,3.9
93,US-2021-107181-OTH-KAZ-38000,20210204,20260801,Standard Class,107181,92024,OTH-KAZ-38000,13,4,1,12
2443,US-2022-118227-CHO-FUD-51000,20220424,20271019,Standard Class,118227,10009,CHO-FUD-51000,3.6,1,2.4,1.2
3847,US-2022-141453-CHO-NUT-13000,20221130,20280525,Second Class,141453,78745,CHO-NUT-13000,10.47,3,7.47,3
5379,US-2023-144477-CHO-TRI-54000,20230812,20290203,Second Class,144477,19134,CHO-TRI-54000,15,4,9.8,5.2
6475,US-2023-163804-CHO-MIL-31000,20231202,20290530,Standard Class,163804,02908,CHO-MIL-31000,19.5,6,12.66,6.84
6486,US-2023-163804-OTH-LIC-15000,20231202,20290530,Standard Class,163804,02908,OTH-LIC-15000,100,5,50,50
6489,US-2023-163804-CHO-MIL-31000,20231202,20290530,Standard Class,163804,02908,CHO-MIL-31000,16.25,5,10.55,5.7
6605,US-2023-143609-CHO-TRI-54000,20231211,20290604,First Class,143609,97206,CHO-TRI-54000,18.75,5,12.25,6.5
7930,US-2024-154011-CHO-NUT-13000,20240619,20291217,Standard Class,154011,75081,CHO-NUT-13000,10.47,3,7.47,3
9373,US-2024-122504-CHO-NUT-13000,20241107,20300505,Second Class,122504,94513,CHO-NUT-13000,10.47,3,7.47,3
9375,US-2024-122504-CHO-FUD-51000,20241107,20300505,Second Class,122504,94513,CHO-FUD-51000,25.2,7,16.8,8.4
1638,US-2021-100972-CHO-TRI-54000,20211119,20270517,Second Class,100972,84106,CHO-TRI-54000,11.25,3,7.35,3.9
2755,US-2022-143882-CHO-TRI-54000,20220626,20271221,Standard Class,143882,44107,CHO-TRI-54000,33.75,9,22.05,11.7
4438,US-2023-119123-CHO-MIL-31000,20230313,20280907,Standard Class,119123,92503,CHO-MIL-31000,22.75,7,14.77,7.98
4688,US-2023-139556-CHO-SCR-58000,20230426,20281021,Standard Class,139556,10009,CHO-SCR-58000,10.8,3,7.5,3.3
7390,US-2024-150623-CHO-SCR-58000,20240410,20291005,Standard Class,150623,06708,CHO-SCR-58000,18,5,12.5,5.5
7392,US-2024-150623-CHO-NUT-13000,20240410,20291005,Standard Class,150623,06708,CHO-NUT-13000,3.49,1,2.49,1
2936,US-2022-129322-CHO-FUD-51000,20220808,20280131,Second Class,129322,01841,CHO-FUD-51000,7.2,2,4.8,2.4
2937,US-2022-129322-CHO-SCR-58000,20220808,20280131,Second Class,129322,01841,CHO-SCR-58000,7.2,2,5,2.2
2938,US-2022-129322-CHO-TRI-54000,20220808,20280131,Second Class,129322,01841,CHO-TRI-54000,26.25,7,17.15,9.1
3222,US-2022-141145-CHO-MIL-31000,20220917,20280315,Standard Class,141145,32839,CHO-MIL-31000,9.75,3,6.33,3.42
7196,US-2024-140949-CHO-SCR-58000,20240317,20290912,Second Class,140949,10011,CHO-SCR-58000,21.6,6,15,6.6
7200,US-2024-140949-CHO-MIL-31000,20240317,20290912,Second Class,140949,10011,CHO-MIL-31000,16.25,5,10.55,5.7
7202,US-2024-140949-CHO-SCR-58000,20240317,20290912,Second Class,140949,10011,CHO-SCR-58000,3.6,1,2.5,1.1
7204,US-2024-140949-CHO-SCR-58000,20240317,20290912,Second Class,140949,10011,CHO-SCR-58000,28.8,8,20,8.8
7205,US-2024-140949-CHO-SCR-58000,20240317,20290912,Second Class,140949,10011,CHO-SCR-58000,10.8,3,7.5,3.3
7206,US-2024-140949-CHO-MIL-31000,20240317,20290912,Second Class,140949,10011,CHO-MIL-31000,9.75,3,6.33,3.42
7207,US-2024-140949-CHO-NUT-13000,20240317,20290912,Second Class,140949,10011,CHO-NUT-13000,27.92,8,19.92,8
7208,US-2024-140949-CHO-MIL-31000,20240317,20290912,Second Class,140949,10011,CHO-MIL-31000,19.5,6,12.66,6.84
7980,US-2024-157091-CHO-TRI-54000,20240626,20291222,Standard Class,157091,46350,CHO-TRI-54000,18.75,5,12.25,6.5
388,US-2021-136336-CHO-TRI-54000,20210421,20261017,Standard Class,136336,42420,CHO-TRI-54000,22.5,6,14.7,7.8
1166,US-2021-151953-CHO-SCR-58000,20210920,20270318,Standard Class,151953,32216,CHO-SCR-58000,7.2,2,5,2.2
1323,US-2021-114314-CHO-FUD-51000,20211011,20270407,Standard Class,114314,72701,CHO-FUD-51000,14.4,4,9.6,4.8
1326,US-2021-114314-CHO-SCR-58000,20211011,20270407,Standard Class,114314,72701,CHO-SCR-58000,3.6,1,2.5,1.1
7084,US-2024-104885-CHO-TRI-54000,20240302,20290829,Standard Class,104885,19711,CHO-TRI-54000,7.5,2,4.9,2.6
7085,US-2024-104885-CHO-NUT-13000,20240302,20290829,Standard Class,104885,19711,CHO-NUT-13000,10.47,3,7.47,3
7090,US-2024-104885-CHO-MIL-31000,20240302,20290829,Standard Class,104885,19711,CHO-MIL-31000,22.75,7,14.77,7.98
7091,US-2024-104885-OTH-KAZ-38000,20240302,20290829,Standard Class,104885,19711,OTH-KAZ-38000,19.5,6,1.5,18
7571,US-2024-133200-CHO-SCR-58000,20240506,20291101,Standard Class,133200,76106,CHO-SCR-58000,25.2,7,17.5,7.7
7575,US-2024-133200-CHO-NUT-13000,20240506,20291101,Standard Class,133200,76106,CHO-NUT-13000,34.9,10,24.9,10
7580,US-2024-133200-CHO-FUD-51000,20240506,20291101,Standard Class,133200,76106,CHO-FUD-51000,18,5,12,6
8599,US-2024-158036-CHO-MIL-31000,20240908,20300307,Standard Class,158036,43017,CHO-MIL-31000,3.25,1,2.11,1.14
8686,US-2024-115882-CHO-NUT-13000,20240914,20300310,First Class,115882,27604,CHO-NUT-13000,13.96,4,9.96,4
8692,US-2024-115882-CHO-MIL-31000,20240914,20300310,First Class,115882,27604,CHO-MIL-31000,9.75,3,6.33,3.42
1264,US-2021-137351-CHO-TRI-54000,20210930,20270327,Standard Class,137351,98105,CHO-TRI-54000,26.25,7,17.15,9.1
3074,US-2022-137946-CHO-SCR-58000,20220901,20280225,Second Class,137946,90045,CHO-SCR-58000,3.6,1,2.5,1.1
3075,US-2022-137946-CHO-SCR-58000,20220901,20280225,Second Class,137946,90045,CHO-SCR-58000,14.4,4,10,4.4
3077,US-2022-137946-CHO-TRI-54000,20220901,20280225,Second Class,137946,90045,CHO-TRI-54000,7.5,2,4.9,2.6
5923,US-2023-135636-CHO-NUT-13000,20231008,20290404,Standard Class,135636,28205,CHO-NUT-13000,17.45,5,12.45,5
6562,US-2023-115224-CHO-FUD-51000,20231208,20290602,Second Class,115224,94110,CHO-FUD-51000,10.8,3,7.2,3.6
6563,US-2023-115224-CHO-TRI-54000,20231208,20290602,Second Class,115224,94110,CHO-TRI-54000,7.5,2,4.9,2.6
7579,US-2024-145779-CHO-TRI-54000,20240506,20291031,Standard Class,145779,85705,CHO-TRI-54000,15,4,9.8,5.2
8811,US-2024-133074-CHO-TRI-54000,20240921,20300318,Standard Class,133074,94109,CHO-TRI-54000,26.25,7,17.15,9.1
9673,US-2024-132185-CHO-TRI-54000,20241127,20300525,Standard Class,132185,28806,CHO-TRI-54000,3.75,1,2.45,1.3
9674,US-2024-132185-CHO-SCR-58000,20241127,20300525,Standard Class,132185,28806,CHO-SCR-58000,18,5,12.5,5.5
629,US-2021-104402-CHO-FUD-51000,20210617,20261214,Standard Class,104402,19711,CHO-FUD-51000,10.8,3,7.2,3.6
3598,US-2022-111990-CHO-MIL-31000,20221108,20280505,Standard Class,111990,77095,CHO-MIL-31000,19.5,6,12.66,6.84
6814,US-2023-105830-CHO-SCR-58000,20231231,20290624,First Class,105830,43130,CHO-SCR-58000,14.4,4,10,4.4
7082,US-2024-101959-CHO-NUT-13000,20240228,20290827,Standard Class,101959,06457,CHO-NUT-13000,6.98,2,4.98,2
7083,US-2024-101959-CHO-NUT-13000,20240228,20290827,Standard Class,101959,06457,CHO-NUT-13000,3.49,1,2.49,1
7272,US-2024-101077-CHO-NUT-13000,20240325,20290920,Second Class,101077,75081,CHO-NUT-13000,6.98,2,4.98,2
8839,US-2024-121853-CHO-NUT-13000,20240923,20300322,Standard Class,121853,90036,CHO-NUT-13000,6.98,2,4.98,2
8846,US-2024-121853-CHO-SCR-58000,20240923,20300322,Standard Class,121853,90036,CHO-SCR-58000,10.8,3,7.5,3.3
8851,US-2024-121853-CHO-MIL-31000,20240923,20300322,Standard Class,121853,90036,CHO-MIL-31000,26,8,16.88,9.12
10026,US-2024-105886-CHO-MIL-31000,20241218,20300615,Standard Class,105886,11572,CHO-MIL-31000,6.5,2,4.22,2.28
709,US-2021-160444-CHO-FUD-51000,20210705,20261226,Same Day,160444,77036,CHO-FUD-51000,39.6,11,26.4,13.2
710,US-2021-160444-CHO-MIL-31000,20210705,20261226,Same Day,160444,77036,CHO-MIL-31000,9.75,3,6.33,3.42
1100,US-2021-145212-CHO-FUD-51000,20210913,20270312,Standard Class,145212,10011,CHO-FUD-51000,10.8,3,7.2,3.6
2255,US-2022-143532-CHO-NUT-13000,20220319,20270914,Standard Class,143532,33161,CHO-NUT-13000,10.47,3,7.47,3
4496,US-2023-130911-CHO-TRI-54000,20230324,20280915,Second Class,130911,44105,CHO-TRI-54000,11.25,3,7.35,3.9
4497,US-2023-130911-CHO-SCR-58000,20230324,20280915,Second Class,130911,44105,CHO-SCR-58000,7.2,2,5,2.2
7820,US-2024-100426-CHO-MIL-31000,20240604,20291129,Standard Class,100426,35630,CHO-MIL-31000,6.5,2,4.22,2.28
7961,US-2024-133781-CHO-SCR-58000,20240622,20291214,First Class,133781,33178,CHO-SCR-58000,10.8,3,7.5,3.3
8326,US-2024-128363-CHO-FUD-51000,20240813,20300208,Standard Class,128363,38109,CHO-FUD-51000,7.2,2,4.8,2.4
8327,US-2024-128363-CHO-SCR-58000,20240813,20300208,Standard Class,128363,38109,CHO-SCR-58000,3.6,1,2.5,1.1
8328,US-2024-128363-CHO-SCR-58000,20240813,20300208,Standard Class,128363,38109,CHO-SCR-58000,25.2,7,17.5,7.7
8332,US-2024-128363-CHO-FUD-51000,20240813,20300208,Standard Class,128363,38109,CHO-FUD-51000,21.6,6,14.4,7.2
8333,US-2024-128363-CHO-NUT-13000,20240813,20300208,Standard Class,128363,38109,CHO-NUT-13000,17.45,5,12.45,5
8338,US-2024-128363-CHO-NUT-13000,20240813,20300208,Standard Class,128363,38109,CHO-NUT-13000,6.98,2,4.98,2
8759,US-2024-131016-CHO-MIL-31000,20240918,20300313,First Class,131016,76017,CHO-MIL-31000,6.5,2,4.22,2.28
8772,US-2024-131016-CHO-NUT-13000,20240918,20300313,First Class,131016,76017,CHO-NUT-13000,6.98,2,4.98,2
9612,US-2024-167017-CHO-FUD-51000,20241123,20300518,First Class,167017,48066,CHO-FUD-51000,7.2,2,4.8,2.4
2010,US-2021-106803-CHO-TRI-54000,20211229,20270625,Standard Class,106803,55016,CHO-TRI-54000,7.5,2,4.9,2.6
2012,US-2021-106803-CHO-FUD-51000,20211229,20270625,Standard Class,106803,55016,CHO-FUD-51000,14.4,4,9.6,4.8
2281,US-2022-117884-CHO-MIL-31000,20220322,20270912,Same Day,117884,33317,CHO-MIL-31000,29.25,9,18.99,10.26
2283,US-2022-117884-CHO-TRI-54000,20220322,20270912,Same Day,117884,33317,CHO-TRI-54000,26.25,7,17.15,9.1
6184,US-2023-137736-CHO-NUT-13000,20231110,20290507,Standard Class,137736,31088,CHO-NUT-13000,24.43,7,17.43,7
9025,US-2024-104003-CHO-FUD-51000,20241007,20300405,Standard Class,104003,94110,CHO-FUD-51000,7.2,2,4.8,2.4
9844,US-2024-136189-CHO-MIL-31000,20241207,20300603,Standard Class,136189,23223,CHO-MIL-31000,19.5,6,12.66,6.84
286,US-2021-104759-CHO-MIL-31000,20210331,20260925,Standard Class,104759,60610,CHO-MIL-31000,22.75,7,14.77,7.98
289,US-2021-104759-CHO-NUT-13000,20210331,20260925,Standard Class,104759,60610,CHO-NUT-13000,6.98,2,4.98,2
2031,US-2021-166730-CHO-SCR-58000,20211230,20270624,First Class,166730,38109,CHO-SCR-58000,3.6,1,2.5,1.1
5440,US-2023-148334-CHO-FUD-51000,20230822,20290215,Standard Class,148334,77041,CHO-FUD-51000,7.2,2,4.8,2.4
7540,US-2024-147844-CHO-NUT-13000,20240502,20291027,Standard Class,147844,90049,CHO-NUT-13000,10.47,3,7.47,3
7541,US-2024-147844-CHO-TRI-54000,20240502,20291027,Standard Class,147844,90049,CHO-TRI-54000,18.75,5,12.25,6.5
7542,US-2024-147844-CHO-FUD-51000,20240502,20291027,Standard Class,147844,90049,CHO-FUD-51000,18,5,12,6
8212,US-2024-125640-CHO-FUD-51000,20240725,20300119,Standard Class,125640,19134,CHO-FUD-51000,3.6,1,2.4,1.2
9561,US-2024-110926-CHO-SCR-58000,20241119,20300516,Standard Class,110926,22304,CHO-SCR-58000,25.2,7,17.5,7.7
942,US-2021-123253-CHO-TRI-54000,20210822,20270215,Second Class,123253,44107,CHO-TRI-54000,3.75,1,2.45,1.3
1496,US-2021-109134-CHO-SCR-58000,20211105,20270503,Standard Class,109134,90008,CHO-SCR-58000,21.6,6,15,6.6
2422,US-2022-142601-CHO-MIL-31000,20220418,20271011,Second Class,142601,90004,CHO-MIL-31000,6.5,2,4.22,2.28
2425,US-2022-142601-CHO-FUD-51000,20220418,20271011,Second Class,142601,90004,CHO-FUD-51000,25.2,7,16.8,8.4
3285,US-2022-153381-CHO-TRI-54000,20220924,20280320,Standard Class,153381,52001,CHO-TRI-54000,37.5,10,24.5,13
3295,US-2022-153381-CHO-SCR-58000,20220924,20280320,Standard Class,153381,52001,CHO-SCR-58000,14.4,4,10,4.4
4211,US-2023-126529-CHO-FUD-51000,20230111,20280705,Second Class,126529,45503,CHO-FUD-51000,10.8,3,7.2,3.6
4212,US-2023-126529-OTH-KAZ-38000,20230111,20280705,Second Class,126529,45503,OTH-KAZ-38000,9.75,3,0.75,9
4213,US-2023-126529-CHO-SCR-58000,20230111,20280705,Second Class,126529,45503,CHO-SCR-58000,7.2,2,5,2.2
1289,US-2021-153479-CHO-FUD-51000,20211004,20270331,Standard Class,153479,94591,CHO-FUD-51000,7.2,2,4.8,2.4
1291,US-2021-153479-CHO-TRI-54000,20211004,20270331,Standard Class,153479,94591,CHO-TRI-54000,18.75,5,12.25,6.5
4139,US-2022-124933-CHO-SCR-58000,20221226,20280621,Second Class,124933,10009,CHO-SCR-58000,21.6,6,15,6.6
4263,US-2023-168032-CHO-TRI-54000,20230130,20280726,Standard Class,168032,61107,CHO-TRI-54000,11.25,3,7.35,3.9
4265,US-2023-168032-CHO-MIL-31000,20230130,20280726,Standard Class,168032,61107,CHO-MIL-31000,9.75,3,6.33,3.42
4270,US-2023-168032-CHO-TRI-54000,20230130,20280726,Standard Class,168032,61107,CHO-TRI-54000,15,4,9.8,5.2
1438,US-2021-139423-CHO-TRI-54000,20211101,20270428,Standard Class,139423,07050,CHO-TRI-54000,7.5,2,4.9,2.6
2783,US-2022-153500-CHO-TRI-54000,20220703,20271226,First Class,153500,19134,CHO-TRI-54000,7.5,2,4.9,2.6
2784,US-2022-153500-OTH-KAZ-38000,20220703,20271226,First Class,153500,19134,OTH-KAZ-38000,29.25,9,2.25,27
2786,US-2022-153500-CHO-FUD-51000,20220703,20271226,First Class,153500,19134,CHO-FUD-51000,7.2,2,4.8,2.4
3489,US-2022-130848-CHO-NUT-13000,20221025,20280416,Same Day,130848,80219,CHO-NUT-13000,27.92,8,19.92,8
5442,US-2023-106313-CHO-SCR-58000,20230822,20290215,Standard Class,106313,98105,CHO-SCR-58000,10.8,3,7.5,3.3
9690,US-2024-123372-CHO-FUD-51000,20241128,20300525,Standard Class,123372,10035,CHO-FUD-51000,7.2,2,4.8,2.4
9695,US-2024-123372-CHO-FUD-51000,20241128,20300525,Standard Class,123372,10035,CHO-FUD-51000,39.6,11,26.4,13.2
1651,US-2021-102274-CHO-FUD-51000,20211121,20270519,Standard Class,102274,40475,CHO-FUD-51000,10.8,3,7.2,3.6
1655,US-2021-102274-CHO-TRI-54000,20211121,20270519,Standard Class,102274,40475,CHO-TRI-54000,22.5,6,14.7,7.8
1656,US-2021-102274-CHO-TRI-54000,20211121,20270519,Standard Class,102274,40475,CHO-TRI-54000,11.25,3,7.35,3.9
1658,US-2021-102274-CHO-SCR-58000,20211121,20270519,Standard Class,102274,40475,CHO-SCR-58000,3.6,1,2.5,1.1
2181,US-2022-102316-CHO-TRI-54000,20220301,20270824,Second Class,102316,90045,CHO-TRI-54000,11.25,3,7.35,3.9
2185,US-2022-102316-CHO-SCR-58000,20220301,20270824,Second Class,102316,90045,CHO-SCR-58000,7.2,2,5,2.2
2264,US-2022-159534-CHO-SCR-58000,20220320,20270913,First Class,159534,10035,CHO-SCR-58000,28.8,8,20,8.8
2265,US-2022-159534-CHO-FUD-51000,20220320,20270913,First Class,159534,10035,CHO-FUD-51000,10.8,3,7.2,3.6
2266,US-2022-159534-CHO-SCR-58000,20220320,20270913,First Class,159534,10035,CHO-SCR-58000,3.6,1,2.5,1.1
2269,US-2022-159534-CHO-MIL-31000,20220320,20270913,First Class,159534,10035,CHO-MIL-31000,13,4,8.44,4.56
2271,US-2022-159534-CHO-MIL-31000,20220320,20270913,First Class,159534,10035,CHO-MIL-31000,6.5,2,4.22,2.28
2685,US-2022-104941-CHO-TRI-54000,20220613,20271210,Standard Class,104941,35601,CHO-TRI-54000,22.5,6,14.7,7.8
2686,US-2022-104941-CHO-SCR-58000,20220613,20271210,Standard Class,104941,35601,CHO-SCR-58000,10.8,3,7.5,3.3
2691,US-2022-104941-CHO-SCR-58000,20220613,20271210,Standard Class,104941,35601,CHO-SCR-58000,18,5,12.5,5.5
5088,US-2023-166240-CHO-MIL-31000,20230624,20281218,Standard Class,166240,77095,CHO-MIL-31000,6.5,2,4.22,2.28
7301,US-2024-147886-CHO-TRI-54000,20240328,20290921,First Class,147886,94533,CHO-TRI-54000,3.75,1,2.45,1.3
7304,US-2024-147886-CHO-TRI-54000,20240328,20290921,First Class,147886,94533,CHO-TRI-54000,7.5,2,4.9,2.6
7305,US-2024-147886-CHO-SCR-58000,20240328,20290921,First Class,147886,94533,CHO-SCR-58000,10.8,3,7.5,3.3
7306,US-2024-147886-CHO-SCR-58000,20240328,20290921,First Class,147886,94533,CHO-SCR-58000,14.4,4,10,4.4
7307,US-2024-147886-CHO-SCR-58000,20240328,20290921,First Class,147886,94533,CHO-SCR-58000,25.2,7,17.5,7.7
7308,US-2024-147886-CHO-MIL-31000,20240328,20290921,First Class,147886,94533,CHO-MIL-31000,6.5,2,4.22,2.28
905,US-2021-156244-CHO-SCR-58000,20210812,20270206,Standard Class,156244,33180,CHO-SCR-58000,18,5,12.5,5.5
908,US-2021-156244-CHO-NUT-13000,20210812,20270206,Standard Class,156244,33180,CHO-NUT-13000,3.49,1,2.49,1
909,US-2021-156244-CHO-NUT-13000,20210812,20270206,Standard Class,156244,33180,CHO-NUT-13000,20.94,6,14.94,6
910,US-2021-156244-CHO-FUD-51000,20210812,20270206,Standard Class,156244,33180,CHO-FUD-51000,7.2,2,4.8,2.4
912,US-2021-156244-CHO-FUD-51000,20210812,20270206,Standard Class,156244,33180,CHO-FUD-51000,25.2,7,16.8,8.4
1733,US-2021-105249-CHO-NUT-13000,20211128,20270521,Same Day,105249,94122,CHO-NUT-13000,13.96,4,9.96,4
1741,US-2021-105249-CHO-FUD-51000,20211128,20270521,Same Day,105249,94122,CHO-FUD-51000,14.4,4,9.6,4.8
1743,US-2021-105249-CHO-SCR-58000,20211128,20270521,Same Day,105249,94122,CHO-SCR-58000,7.2,2,5,2.2
3259,US-2022-127593-CHO-SCR-58000,20220921,20280313,Same Day,127593,02169,CHO-SCR-58000,7.2,2,5,2.2
3680,US-2022-145324-CHO-TRI-54000,20221115,20280511,Standard Class,145324,22801,CHO-TRI-54000,7.5,2,4.9,2.6
1821,US-2021-144071-CHO-TRI-54000,20211208,20270607,Standard Class,144071,94110,CHO-TRI-54000,7.5,2,4.9,2.6
1822,US-2021-144071-CHO-SCR-58000,20211208,20270607,Standard Class,144071,94110,CHO-SCR-58000,10.8,3,7.5,3.3
3393,US-2022-168004-CHO-FUD-51000,20221004,20280331,Second Class,168004,31088,CHO-FUD-51000,10.8,3,7.2,3.6
3422,US-2022-109736-CHO-TRI-54000,20221010,20280402,First Class,109736,94109,CHO-TRI-54000,26.25,7,17.15,9.1
4543,US-2023-123540-CHO-SCR-58000,20230402,20280926,Second Class,123540,53209,CHO-SCR-58000,18,5,12.5,5.5
924,US-2021-111500-CHO-FUD-51000,20210817,20270211,Standard Class,111500,72209,CHO-FUD-51000,14.4,4,9.6,4.8
925,US-2021-111500-CHO-TRI-54000,20210817,20270211,Standard Class,111500,72209,CHO-TRI-54000,26.25,7,17.15,9.1
926,US-2021-111500-CHO-MIL-31000,20210817,20270211,Standard Class,111500,72209,CHO-MIL-31000,16.25,5,10.55,5.7
928,US-2021-111500-CHO-TRI-54000,20210817,20270211,Standard Class,111500,72209,CHO-TRI-54000,15,4,9.8,5.2
5459,US-2023-128594-CHO-NUT-13000,20230826,20290218,First Class,128594,92037,CHO-NUT-13000,13.96,4,9.96,4
7015,US-2024-118535-CHO-TRI-54000,20240211,20290807,Standard Class,118535,10024,CHO-TRI-54000,7.5,2,4.9,2.6
7515,US-2024-137876-CHO-FUD-51000,20240430,20291026,Standard Class,137876,94110,CHO-FUD-51000,7.2,2,4.8,2.4
7524,US-2024-137876-CHO-SCR-58000,20240430,20291026,Standard Class,137876,94110,CHO-SCR-58000,14.4,4,10,4.4
7590,US-2024-156895-CHO-TRI-54000,20240508,20291102,Standard Class,156895,19140,CHO-TRI-54000,11.25,3,7.35,3.9
8677,US-2024-108749-CHO-FUD-51000,20240912,20300308,First Class,108749,02895,CHO-FUD-51000,10.8,3,7.2,3.6
8678,US-2024-108749-CHO-NUT-13000,20240912,20300308,First Class,108749,02895,CHO-NUT-13000,24.43,7,17.43,7
9284,US-2024-153339-CHO-NUT-13000,20241103,20300428,Second Class,153339,37130,CHO-NUT-13000,3.49,1,2.49,1
9445,US-2024-132220-CHO-SCR-58000,20241112,20300509,Standard Class,132220,85281,CHO-SCR-58000,21.6,6,15,6.6
4031,US-2022-123232-CHO-TRI-54000,20221214,20280607,Second Class,123232,97206,CHO-TRI-54000,15,4,9.8,5.2
6306,US-2023-164511-CHO-NUT-13000,20231119,20290516,Standard Class,164511,10024,CHO-NUT-13000,10.47,3,7.47,3
6313,US-2023-164511-CHO-TRI-54000,20231119,20290516,Standard Class,164511,10024,CHO-TRI-54000,7.5,2,4.9,2.6
6314,US-2023-164511-CHO-SCR-58000,20231119,20290516,Standard Class,164511,10024,CHO-SCR-58000,14.4,4,10,4.4
10025,US-2024-115602-CHO-MIL-31000,20241218,20300616,Standard Class,115602,10009,CHO-MIL-31000,29.25,9,18.99,10.26
10028,US-2024-115602-CHO-FUD-51000,20241218,20300616,Standard Class,115602,10009,CHO-FUD-51000,46.8,13,31.2,15.6
10030,US-2024-115602-CHO-FUD-51000,20241218,20300616,Standard Class,115602,10009,CHO-FUD-51000,7.2,2,4.8,2.4
10032,US-2024-115602-CHO-NUT-13000,20241218,20300616,Standard Class,115602,10009,CHO-NUT-13000,20.94,6,14.94,6
262,US-2021-141838-CHO-FUD-51000,20210326,20260921,Second Class,141838,94122,CHO-FUD-51000,7.2,2,4.8,2.4
263,US-2021-141838-CHO-MIL-31000,20210326,20260921,Second Class,141838,94122,CHO-MIL-31000,13,4,8.44,4.56
